,responsibility_metric,responsibility_column,w_responsibility,capacity_metric,capacity_column,w_capacity,needs_metric,needs_column,w_needs,engagement_metric,engagement_column,w_engagement
RUN1774,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.4
RUN1775,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.3
RUN1776,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN_Index,0.2
RUN1777,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.6,UN Multilateral Engagement Score,UN_Index,0.1
RUN1778,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.5
RUN1779,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.4
RUN1780,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.3
RUN1781,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.2
RUN1782,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN_Index,0.1
RUN1783,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.4
RUN1784,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.3
RUN1785,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.2
RUN1786,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.1
RUN1787,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN1788,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
RUN1789,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.1
RUN1790,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.6,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN1791,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.6,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN1792,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.7,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN1793,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.6
RUN1794,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.5
RUN1795,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.4
RUN1796,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.3
RUN1797,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN_Index,0.2
RUN1798,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.6,UN Multilateral Engagement Score,UN_Index,0.1
RUN1799,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.5
RUN1800,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.4
RUN1801,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.3
RUN1802,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.2
RUN1803,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN_Index,0.1
RUN1804,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.4
RUN1805,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.3
RUN1806,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.2
RUN1807,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.1
RUN1808,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN1809,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
RUN1810,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.1
RUN1811,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN1812,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN1813,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Product per capita,GDP_pc,0.6,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN1814,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.5
RUN1815,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.4
RUN1816,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.3
RUN1817,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.2
RUN1818,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.5,UN Multilateral Engagement Score,UN_Index,0.1
RUN1819,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.4
RUN1820,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.3
RUN1821,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.2
RUN1822,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.1
RUN1823,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN1824,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
RUN1825,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.1
RUN1826,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN1827,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN1828,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Product per capita,GDP_pc,0.5,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN1829,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.4
RUN1830,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.3
RUN1831,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.2
RUN1832,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.4,UN Multilateral Engagement Score,UN_Index,0.1
RUN1833,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN1834,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
RUN1835,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.1
RUN1836,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN1837,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN1838,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Product per capita,GDP_pc,0.4,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN1839,Cumulative Emissions since 1990,X1990_2024,0.5,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN1840,Cumulative Emissions since 1990,X1990_2024,0.5,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
RUN1841,Cumulative Emissions since 1990,X1990_2024,0.5,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.3,UN Multilateral Engagement Score,UN_Index,0.1
RUN1842,Cumulative Emissions since 1990,X1990_2024,0.5,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN1843,Cumulative Emissions since 1990,X1990_2024,0.5,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN1844,Cumulative Emissions since 1990,X1990_2024,0.5,Gross National Product per capita,GDP_pc,0.3,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN1845,Cumulative Emissions since 1990,X1990_2024,0.6,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN1846,Cumulative Emissions since 1990,X1990_2024,0.6,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
RUN1847,Cumulative Emissions since 1990,X1990_2024,0.6,Gross National Product per capita,GDP_pc,0.2,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN1848,Cumulative Emissions since 1990,X1990_2024,0.7,Gross National Product per capita,GDP_pc,0.1,Climate Risk and Vulnerability Index,GAIN_CR,0.1,UN Multilateral Engagement Score,UN_Index,0.1
RUN1849,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.7
RUN1850,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.6
RUN1851,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.5
RUN1852,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.4
RUN1853,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.3
RUN1854,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.2
RUN1855,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.7,UN Multilateral Engagement Score,UN_Index,0.1
RUN1856,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.6
RUN1857,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.5
RUN1858,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.4
RUN1859,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.3
RUN1860,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.2
RUN1861,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.1
RUN1862,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.5
RUN1863,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.4
RUN1864,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.3
RUN1865,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.2
RUN1866,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.1
RUN1867,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.4
RUN1868,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.3
RUN1869,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.2
RUN1870,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.1
RUN1871,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.3
RUN1872,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.2
RUN1873,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.1
RUN1874,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.6,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.2
RUN1875,Cumulative Emissions since 1990,X1990_2024,0.1,Gross National Product per capita,GDP_pc,0.6,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.1
